Date,AIR.PA,BNP.PA,MC.PA,OR.PA,SAN.PA,^FCHI,Return_AIR.PA,Return_BNP.PA,Return_MC.PA,Return_OR.PA,Return_SAN.PA,Return_^FCHI
2011-07-07,19.247493743896484,25.308530807495117,100.5341567993164,71.77544403076172,33.48577117919922,3979.9599609375,-0.00021380333342979618,-0.012952316426342203,0.016955728141882842,0.0030014076294733183,-0.010733170951659265,0.004700397500278619
2011-07-08,19.033496856689453,24.331748962402344,98.93589782714844,71.33788299560547,33.618980407714844,3913.550048828125,-0.011118168944717288,-0.038594964382661856,-0.0158976712298724,-0.006096249783821839,0.003978084536346849,-0.016686075428188896
2011-07-11,18.967649459838867,22.688302993774414,96.98683166503906,70.43891906738281,33.04372787475586,3807.510009765625,-0.003459553299447582,-0.06754327324219067,-0.019700292865533986,-0.012601494331953123,-0.017110945245292886,-0.02709561337902211
2011-07-12,19.091108322143555,22.927616119384766,96.24615478515625,69.92179870605469,32.82573699951172,3774.1201171875,0.0065089173313801485,0.010547863613951991,-0.007636880875136476,-0.007341401148325932,-0.006597042442377576,-0.008769482546988838
2011-07-13,19.83187484741211,22.715164184570312,98.0393295288086,67.57489776611328,33.291996002197266,3793.27001953125,0.03880165115449841,-0.009266202544050306,0.018631131266024337,-0.03356465341813619,0.01420406806684893,0.00507400446968842
2011-07-14,19.58083724975586,22.490501403808594,97.2206802368164,67.44760131835938,33.12245178222656,3751.22998046875,-0.012658288718931043,-0.009890431736977012,-0.008350213082104263,-0.0018837830609007566,-0.005092642086089172,-0.011082796332989475
2011-07-15,19.514989852905273,22.11444091796875,97.18171691894531,67.12938690185547,33.546321868896484,3726.590087890625,-0.0033628488920415256,-0.016720858245346193,-0.0004007719116568831,-0.00471795008694087,0.012797062531988423,-0.0065684835924259
2011-07-18,19.55614471435547,21.308595657348633,95.42752838134766,66.32586669921875,32.83784484863281,3650.7099609375,0.0021088845938634915,-0.03643977542137822,-0.018050602450878084,-0.011969723540176003,-0.021119365128388634,-0.020361812048954264
2011-07-19,19.69606590270996,21.928848266601562,96.05123138427734,66.55657958984375,32.96500778198242,3694.949951171875,0.00715484521096732,0.02910809418071736,0.006535881349009065,0.0034784753235304056,0.003872450641501324,0.012118188162779875
2011-07-20,20.40390968322754,22.9325008392334,98.35115814208984,66.87480163574219,33.394935607910156,3754.60009765625,0.0359383332699037,0.045768594886054004,0.023944792010120786,0.004781225956314028,0.013041945227833862,0.016143695387661916
2011-07-21,20.46975326538086,23.892194747924805,100.06636810302734,67.47147369384766,33.21327209472656,3816.75,0.00322700811636345,0.0418486372428053,0.017439651889604724,0.008922225464764066,-0.0054398521774829955,0.016553001845002413
2011-07-22,20.440942764282227,23.840909957885742,100.76802825927734,67.32032012939453,33.431270599365234,3842.699951171875,-0.0014074669452590616,-0.0021465081203356773,0.007011947865716239,-0.002240258826107566,0.006563596143641659,0.00679896539513325
2011-07-25,20.60967445373535,22.807958602905273,101.78157043457031,67.51921844482422,33.546321868896484,3812.969970703125,0.008254594291412065,-0.043326842675264765,0.010058172148462718,0.0029545063815410444,0.0034414267680700217,-0.007736742614963599
2011-07-26,20.148757934570312,22.75667953491211,101.352783203125,68.00450134277344,33.195106506347656,3787.8798828125,-0.022364085381343823,-0.0022482971354846892,-0.00421281799459905,0.0071873299058664575,-0.010469563963567241,-0.006580195512528086
2011-07-27,20.025293350219727,22.385499954223633,101.19686126708984,67.1214370727539,32.57746505737305,3734.070068359375,-0.0061276523719980824,-0.016310797017597967,-0.0015384080348604945,-0.012985379681978548,-0.01860640058065488,-0.014205786909264773
2011-07-28,20.000600814819336,22.658998489379883,100.41722106933594,67.06575775146484,33.12245178222656,3712.659912109375,-0.0012330673498033295,0.012217664814970775,-0.007704193469955545,-0.0008295311262288552,0.01672894818223969,-0.00573373178811476
